id,created_at,updated_at,address,code,end_time,latitude,longitude,name,start_time,penalty_cost,dx_code
276,1658998432843,1658998432852,"271 Đường Nguyễn Hoàng Tôn, Xuân Tảo, Từ Liêm, Hà Nội",C276,79200,21.0727818,105.8024247,WinMart+ 271 Nguyễn Hoàng Tôn,27000,1100,62e24ea0a8246413de0ac795
277,1658998451692,1658998451699,"272 Đường Thụy Phương, làng Chèm, Thụy Phương, Từ Liêm, Hà Nội",C277,79200,21.0927482,105.7777914,WinMart+ 272 Thụy Phương,27000,1100,62e24eb3a8246413de0ac7a8
278,1658998470048,1658998470057,"212 Đường Cổ Nhuế, phường, Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",C278,79200,21.063956,105.779958,WinMart+ 212 Cổ Nhuế,27000,1100,62e24ec5a8246413de0ac7bb
279,1658998497963,1658998497977,"Số 70 phố Đ. Lê Trọng Tấn, La Khê, Hà Đông, Hà Nội, Việt Nam",C279,79200,20.9660302,105.7582699,WinMart+ Bt2-01 Nam La Khê,27000,1100,62e24ee1a8246413de0ac7ce
280,1658998535829,1658998535839,"16 Ngô Thì Nhậm, Hà Cầu, Hà Đông, Hà Nội",C280,79200,20.9686767,105.7693715,WinMart+ Liền Kề 16-19 Ngô Thì Nhậm,27000,1100,62e24f07a8246413de0ac7e1
281,1658998556015,1658998556061,"84 Phố Bế Văn Đàn, Quang Trung, Hà Đông, Hà Nội",C281,79200,20.9688503,105.7721037,WinMart+ 84 Bế Văn Đàn - Hà Đông,27000,1100,62e24f1ba8246413de0ac7f4
282,1658998584416,1658998584423,"108 Trần Phú, Mộ Lao, Hà Đông, Hà Nội",C282,79200,20.9795082,105.7833629,WinMart+ 108 Trần Phú - Hà Đông,27000,1100,62e24f38a8246413de0ac807
283,1658998607362,1658998607369,"121 Đường Tô Hiệu, Nguyễn Trãi, Hà Đông, Hà Nội",C283,79200,20.9664591,105.7775736,WinMart+ 121-123 Tô Hiệu,27000,1100,62e24f4fa8246413de0ac81a
284,1658998634294,1658998634301,"Lô 11. liền kề 19 khu đấu giá, P. Mậu Lương, Kiến Hưng, Hà Đông, Hà Nội, Việt Nam",C284,79200,20.9556769,105.7929888,WinMart+ Lô 11 Liền Kề 19 Mậu Lương,27000,1100,62e24f69a8246413de0ac82d
285,1658998698435,1658998698446,"VinMart+ LK1 30 Văn Phú, Khu đô thị Văn Phú, Phú La, Hà Đông, Hà Nội",C285,79200,20.9590191,105.7624874,WinMart+ Liền Kề Lk1-30 Văn Phú,27000,1100,62e24faaa8246413de0ac840
287,1658998766377,1658998766388,"Lô B15, Bồ Hỏa, Hà Cầu, Hà Đông, Hà Nội, Việt Nam",C287,79200,20.966173,105.7755831,WinMart+ B15 Bồ Hỏa - Hà Đông,27000,1100,62e24feea8246413de0ac866
288,1658998786775,1658998786785,"54 Phố Lý Thường Kiệt, Quang Trung, Hà Đông, Hà Nội",C288,79200,20.9654288,105.7695437,WinMart+ 54 Lý Thường Kiệt - Hà Đông,27000,1100,62e25002a8246413de0ac879
289,1658998818546,1658998818561,"6 Phố Ba La, Phú Lãm, Hà Đông, Hà Nội",C289,79200,20.9485936,105.7564587,WinMart+ 6 Ba La - Hà Đông,27000,1100,62e25022a8246413de0ac88c
361,1659037097719,1659037097730,"81 Đ. Lê Đức Thọ, Mỹ Đình, Nam Từ Liêm, Hà Nội, Việt Nam",C361,79200,21.0301343,105.7693658,Điện máy xanh - 81 Lê Đức Thọ,28800,2100,62e2e5a9fb8c560e0ddb0af1
362,1659037117413,1659037117419,"55 P. Nguyễn Hoàng, Phú Mỹ, Từ Liêm, Hà Nội, Việt Nam",C362,79200,21.0320869,105.773378,Điện máy xanh - 55 P. Nguyễn Hoàng,28800,2100,62e2e5bdfb8c560e0ddb0b04
363,1659037138782,1659037138789,"70 Đ. Hồ Tùng Mậu, Mai Dịch, Cầu Giấy, Hà Nội, Việt Nam",C363,79200,21.03669,105.778368,Điện máy xanh - 70 Hồ Tùng Mậu,28800,2100,62e2e5d2fb8c560e0ddb0b17
364,1659037176181,1659037176187,"1174 Đ. Láng, Láng Thượng, Đống Đa, Hà Nội, Việt Nam",C364,79200,21.0271884,105.7996425,Điện máy xanh - 1174 Láng,28800,2100,62e2e5f7fb8c560e0ddb0b2a
365,1659037199661,1659037199667,"421 Đường Phạm Văn Đồng, Tổ dân phố Hoàng 14, Bắc Từ Liêm, Hà Nội, Việt Nam",C365,79200,21.0605827,105.7836325,Điện máy xanh - 421 Đường Phạm Văn Đồng,28800,2100,62e2e60ffb8c560e0ddb0b3d
366,1659037259977,1659037259984,"61 Đ. Lê Văn Lương, Trung Hoà, Cầu Giấy, Hà Nội, Việt Nam",C366,79200,21.0090458,105.8093154,Siêu thị Điện máy XANH - 61 Đ. Lê Văn Lương,28800,2100,62e2e64bfb8c560e0ddb0b50
