id,created_at,updated_at,capacity,price,quantity,weight,order_id,product_id,return_order_id
1816,1660217243161,,0.12,1860000,12,45.6,279,22,
1817,1660217243244,,0.2,422500,5,6.5,279,27,
1818,1660217251695,,0.12,1860000,12,45.6,280,22,
1819,1660217251808,,0.2,422500,5,6.5,280,27,
1820,1660217255188,,0.12,1860000,12,45.6,281,22,
1821,1660217255264,,0.2,422500,5,6.5,281,27,
1822,1660217263202,,0.12,1860000,12,45.6,282,22,
1823,1660217263282,,0.2,422500,5,6.5,282,27,
1824,1660217270517,,0.12,1860000,12,45.6,283,22,
1825,1660217270596,,0.2,422500,5,6.5,283,27,
1826,1660217273945,,0.12,1860000,12,45.6,284,22,
1827,1660217274021,,0.2,422500,5,6.5,284,27,
1828,1660217276832,,0.12,1860000,12,45.6,285,22,
1829,1660217276910,,0.2,422500,5,6.5,285,27,
1830,1660217279937,,0.12,1860000,12,45.6,286,22,
1831,1660217280014,,0.2,422500,5,6.5,286,27,
1832,1660217283643,,0.12,1860000,12,45.6,287,22,
1833,1660217283733,,0.2,422500,5,6.5,287,27,
1834,1660217296372,,0.12,1860000,12,45.6,288,22,
1835,1660217296454,,0.2,422500,5,6.5,288,27,
1836,1660217302252,,0.12,1860000,12,45.6,289,22,
1837,1660217302338,,0.2,422500,5,6.5,289,27,
1838,1660217305136,,0.12,1860000,12,45.6,290,22,
1839,1660217305215,,0.2,422500,5,6.5,290,27,
1840,1660217308490,,0.12,1860000,12,45.6,291,22,
1841,1660217308568,,0.2,422500,5,6.5,291,27,
1842,1660217319916,,0.12,1860000,12,45.6,292,22,
1843,1660217319998,,0.2,422500,5,6.5,292,27,
1844,1660217336670,,0.12,1860000,12,45.6,293,22,
1845,1660217336747,,0.2,422500,5,6.5,293,27,
1884,1660217537571,,0.12,1860000,12,45.6,313,22,
1885,1660217537597,,0.12,1860000,12,45.6,314,22,
1886,1660217537668,,0.2,422500,5,6.5,313,27,
1887,1660217537688,,0.2,422500,5,6.5,314,27,
2138,1660446628439,,0.12,253500,3,3.9,440,27,
2139,1660446628534,,0.28,1360000,4,32.0,440,31,
2140,1660446636399,,0.12,253500,3,3.9,441,27,
2141,1660446636475,,0.28,1360000,4,32.0,441,31,
2142,1660446641135,,0.12,253500,3,3.9,442,27,
2143,1660446641211,,0.28,1360000,4,32.0,442,31,
2144,1660446648972,,0.12,253500,3,3.9,443,27,
2145,1660446649051,,0.28,1360000,4,32.0,443,31,
2148,1660446707951,,0.12,253500,3,3.9,445,27,
2149,1660446708027,,0.28,1360000,4,32.0,445,31,
